3093769,8306,20160728,0.45477545
4370962,8059,20160722,0.282928
6208018,2920,20160729,0.52019215
2189065,2096,20160715,0.24887146
4029193,13602,20160703,0.39495996
3119881,493,20160721,0.059679985
3910921,9983,20160712,0.09217205
3910921,13602,20160711,0.39745307
6773266,2096,20160717,0.49796057
4948498,2978,20160725,0.46854287
2347273,13602,20160725,0.39745307
4190473,10284,20160720,0.15730594
3536137,13602,20160728,0.3910438
2358025,13602,20160703,0.033141848
3930889,10438,20160729,0.033440795
3930889,13602,20160704,0.068634875
3930889,2893,20160724,0.44728985
3930889,2893,20160726,0.47845468
4066057,5702,20160716,0.05178993
4066057,13602,20160724,0.39495996
4066057,5702,20160723,0.05178993
4066057,5702,20160709,0.05178993
4070665,10418,20160715,0.4625674
3024649,3992,20160709,0.44535327
6862354,13602,20160731,0.39495996
6078994,10438,20160716,0.059663046
3310345,10438,20160731,0.21638398
6112786,13602,20160714,0.2251549
2930953,2978,20160724,0.40745077
6939154,10418,20160727,0.3199946
6939154,2978,20160727,0.40762207
3208969,3985,20160724,0.03650692
3208969,11876,20160724,0.15864863
2296075,13602,20160728,0.057662603
2173195,2601,20160703,0.09051608
5948950,10418,20160720,0.50444204
2723083,4277,20160724,0.44728985
4177675,9983,20160721,0.2251549
4177675,13602,20160719,0.058582455
6790678,13602,20160723,0.22220206
3531019,8059,20160717,0.04230695
7343638,8059,20160704,0.36601433
3021067,13320,20160722,0.48499975
2773771,4727,20160725,0.3487017
4286998,13602,20160711,0.39745307
6385174,9983,20160712,0.058582455
2933515,9983,20160703,0.39495996
2933515,13602,20160702,0.059748724
6925846,13602,20160714,0.2251549
6925846,9983,20160721,0.097687215
5617174,5785,20160725,0.57147396
6667798,9983,20160710,0.2247477
6667798,8499,20160725,0.36880997
6667798,13602,20160704,0.2143037
5887510,3093,20160704,0.27029422
5887510,8215,20160704,0.27029422
5887510,9002,20160704,0.27029422
3469579,2978,20160711,0.46854287
5368342,13602,20160727,0.38881308
6157846,13602,20160722,0.049351636
6427162,1904,20160708,0.06107442
6427162,11894,20160708,0.37230995
7228954,9983,20160714,0.3910438
6728218,3992,20160707,0.51019484
6992410,1971,20160706,0.5863559
6992410,1971,20160701,0.6322394
6992410,1971,20160708,0.6322394
6992410,1971,20160705,0.54720944
6992410,1971,20160711,0.5946693
3909901,9983,20160726,0.19549493
6783514,13602,20160729,0.21666074
6783514,9983,20160731,0.39495996
6783514,12154,20160729,0.5546721
4694554,10418,20160711,0.36880997
4694554,13602,20160721,0.05094625
4694554,2978,20160710,0.28836685
4694554,10438,20160703,0.093922086
5238298,11799,20160729,0.11144522
2886925,2978,20160722,0.48791856
2891533,13602,20160731,0.2247477
2635021,1808,20160730,0.2514553
2635021,6928,20160730,0.2514553
5275162,2601,20160707,0.18820395
2247949,13602,20160707,0.05094625
2247949,1589,20160710,0.36516052
2247949,1589,20160721,0.34308097
2247949,9983,20160730,0.10335865
6335002,9793,20160714,0.4889193
6599194,3429,20160710,0.18722866
6608410,8012,20160721,0.26173195
3048205,10438,20160712,0.06404771
3048205,10418,20160701,0.3442652
3837709,9983,20160720,0.049140923
2800909,13602,20160727,0.20650244
5880346,13602,20160721,0.05094625
5880346,8901,20160703,0.5203711
6153754,8059,20160724,0.04765698
5393950,13602,20160720,0.38881308
6976030,9718,20160702,0.2514553
2846479,10438,20160711,0.08594608
6223390,9983,20160710,0.2247477
3639055,9983,20160701,0.09559627
2872591,13602,20160713,0.38881308
3531535,8059,20160702,0.19639933
3531535,10418,20160704,0.51449376
3531535,9983,20160702,0.17184538
3531535,3429,20160704,0.15045032
5510686,8059,20160712,0.027573613
5510686,3429,20160704,0.39745307
3937039,10990,20160710,0.38633543
6039070,8059,20160715,0.39541003
6039070,13803,20160707,0.5887011
6039070,9983,20160726,0.40977564
6039070,13602,20160726,0.24925789
6039070,3429,20160716,0.17184538
3675919,2601,20160708,0.09205499
4472350,9983,20160728,0.15201513
2107663,13602,20160728,0.3910438
2370319,12429,20160723,0.48821434
2370319,10418,20160711,0.11879711
2765071,2978,20160721,0.33843347
2765071,13602,20160714,0.05094625
3557647,13602,20160704,0.03832827
3557647,10438,20160712,0.040262092
2772751,13602,20160713,0.20650244
2772751,9983,20160714,0.097687215
3428623,10438,20160706,0.017029906
3428623,10418,20160704,0.51449376
3428623,3429,20160705,0.40977564
3428623,13602,20160724,0.10482007
3428623,2978,20160724,0.40745077
3298063,2978,20160731,0.28836685
3298063,10438,20160721,0.075396195
6893086,13602,20160727,0.38881308
2817295,13602,20160720,0.20650244
2953489,9983,20160704,0.15045032
5180962,13602,20160723,0.38878998
3647761,9983,20160724,0.39495996
4938274,3594,20160703,0.5203711
3913489,13602,20160704,0.39745307
3133201,13602,20160711,0.39745307
3019537,13602,20160703,0.2247477
6308386,13602,20160706,0.09542468
6308386,10438,20160706,0.2293655
2369809,13602,20160723,0.10580122
2764561,10418,20160704,0.51449376
2764561,13602,20160712,0.058582455
2764561,10438,20160710,0.12968767
2764561,2978,20160703,0.40745077
7128610,9983,20160716,0.10335865
2127121,13602,20160723,0.22220206
2266897,2978,20160707,0.33843347
2266897,13602,20160703,0.39495996
2266897,3429,20160706,0.38881308
2266897,6749,20160726,0.1675984
3845905,5743,20160724,0.41787156
6913570,5840,20160723,0.2341295
3326737,2978,20160721,0.33843347
2680081,13602,20160704,0.39745307
2680081,8780,20160717,0.48680165
2680081,8780,20160722,0.4903123
5371426,13602,20160706,0.38881308
2819347,13602,20160728,0.2251549
4144915,13602,20160717,0.2247477
4144915,11799,20160717,0.25045675
3624211,11512,20160724,0.21638398
3624211,11512,20160715,0.19610426
3628819,12559,20160721,0.5887011
3628819,13602,20160703,0.39495996
2843923,13602,20160710,0.39495996
3636499,10418,20160711,0.22765066
2588947,2623,20160702,0.31117207
3383059,1904,20160718,0.05068799
2870035,10418,20160701,0.27246356
2870035,2978,20160701,0.2919426
2870035,10438,20160724,0.03526987
2870035,13602,20160711,0.03832827
6037030,13602,20160714,0.15201513
2635027,807,20160716,0.32792062
3301651,2601,20160726,0.44433215
4540966,10418,20160706,0.50444204
5327398,13602,20160726,0.11821625
2800915,10418,20160705,0.23349623
2146579,4811,20160702,0.50597304
2146579,8137,20160701,0.5546721
2146579,8137,20160702,0.48821434
2146579,8137,20160703,0.43780494
2146579,4811,20160709,0.50597304
6921766,13602,20160705,0.40977564
3854611,13602,20160729,0.383334
3470611,11146,20160706,0.5063858
3470611,11146,20160710,0.47661117
3482389,8181,20160707,0.36150825
3877141,13602,20160706,0.20650244
4349482,8059,20160701,0.21087188
4349482,3429,20160726,0.058582455
2964757,7419,20160709,0.13608435
4884010,13506,20160719,0.54206526
4884010,13506,20160719,0.54206526
4884010,13506,20160718,0.5418329
4884010,12455,20160714,0.05597606
4622890,6648,20160730,0.5008746
4622890,4785,20160727,0.58423847
2445589,2002,20160703,0.10500059
2445589,8059,20160720,0.15954848
2445589,13602,20160726,0.40977564
2445589,9983,20160730,0.10650866
6208042,9983,20160714,0.04824186
6208042,8059,20160716,0.045206156
6208042,3429,20160717,0.048276618
6208042,13602,20160719,0.058582455
6994474,13602,20160713,0.07514615
6994474,2978,20160710,0.28836685
6472234,8059,20160713,0.25708723
2456341,5933,20160717,0.306942
2456341,1904,20160724,0.2914712
2456341,5933,20160723,0.3702935
3505429,10438,20160711,0.10867018
2723605,8059,20160703,0.306942
7286314,9983,20160707,0.3910438
4668970,13602,20160725,0.15045032
3133717,3780,20160709,0.20308906
3133717,3743,20160710,0.21638398
3133717,10438,20160712,0.226366
3791125,2911,20160713,0.06444543
4966954,785,20160729,0.60016835
5492266,7501,20160713,0.09996335
3809557,13602,20160724,0.048276618
2762005,9599,20160726,0.5994524
4075285,11986,20160721,0.52741885
4075285,5215,20160721,0.22456352
2373397,13602,20160702,0.22220206
2373397,6911,20160721,0.22456352
3557653,13602,20160725,0.2143037
4090645,5488,20160719,0.4595949
4090645,3992,20160722,0.36583626
3566869,5562,20160709,0.22220206
5824042,4061,20160712,0.40977564
4776490,13602,20160719,0.058582455
5581354,13602,20160718,0.39745307
3447061,13602,20160703,0.39495996
6917674,8059,20160713,0.25708723
4119829,13602,20160726,0.40977564
2819863,4924,20160719,0.05185407
2300695,11799,20160725,0.11495702
4140823,2601,20160730,0.2341295
2442007,2149,20160701,0.19572498
2442007,2149,20160710,0.17500627
2442007,13624,20160701,0.15911162
2442007,7471,20160701,0.19572498
2442007,384,20160701,0.19572498
4898350,13602,20160720,0.20650244
3239191,10418,20160704,0.51449376
3239191,13602,20160724,0.39495996
3239191,9983,20160725,0.03832827
3110167,3429,20160702,0.17184538
3111703,13602,20160726,0.40977564
3899671,13602,20160723,0.10580122
4391470,3992,20160702,0.44535327
2878231,3992,20160704,0.6077655
2749207,8059,20160701,0.282928
5761582,13602,20160704,0.39745307
2621719,9983,20160726,0.058582455
2621719,13602,20160723,0.38878998
3147031,3992,20160729,0.47770157
7346734,9977,20160713,0.42488948
7346734,4405,20160701,0.09205499
7346734,3429,20160711,0.087979935
7346734,9183,20160713,0.40504652
7346734,8059,20160711,0.11404429
7346734,10210,20160719,0.087838836
7346734,11270,20160712,0.39636973
4213294,13602,20160715,0.383334
2369815,3611,20160702,0.40134072
6053422,9983,20160714,0.2251549
2240791,613,20160723,0.12283338
2240791,8866,20160731,0.027600877
2240791,8866,20160722,0.021360295
2240791,1540,20160731,0.20786868
3558679,8239,20160706,0.40703923
6594094,4700,20160707,0.56297684
3174679,8499,20160723,0.5053368
3053335,10438,20160702,0.032718934
3053335,13602,20160721,0.2251549
3844375,2978,20160726,0.51184887
5595694,2978,20160703,0.40745077
6646318,10418,20160705,0.5370939
6938158,785,20160725,0.41037136
7208494,2978,20160729,0.48791856
4132633,2978,20160728,0.33843347
4132633,13602,20160721,0.05094625
4362802,10438,20160719,0.040262092
5158450,13602,20160709,0.17184538
2186521,13602,20160718,0.2143037
5683762,3429,20160706,0.38881308
5683762,2978,20160706,0.40762207
5425714,13602,20160715,0.383334
6215218,13602,20160715,0.383334
3240217,9983,20160714,0.060200255
6227506,3429,20160704,0.087979935
6227506,8059,20160704,0.11404429
2724121,13602,20160719,0.40977564
2601241,13602,20160725,0.39745307
5729842,13602,20160716,0.10335865
3522841,13602,20160727,0.07514615
2737945,10438,20160722,0.19610426
3277081,9983,20160723,0.22220206
7084594,13602,20160718,0.39745307
5250610,9016,20160714,0.581629
5250610,9016,20160719,0.4595949
5250610,9016,20160711,0.5826012
6313522,1904,20160723,0.31117207
3433753,9983,20160718,0.068634875
3433753,13602,20160712,0.40977564
2648857,7083,20160726,0.5370939
2648857,11184,20160701,0.27010936
2389273,9967,20160719,0.01764604
2389273,13602,20160727,0.16967498
2389273,6653,20160719,0.01764604
2129689,13602,20160725,0.2143037
5852722,13602,20160714,0.097687215
2926873,9559,20160722,0.07710218
5877298,2978,20160729,0.3388698
3988249,9983,20160721,0.3910438
3345691,10418,20160718,0.51449376
5928502,13602,20160728,0.3910438
2837275,9983,20160714,0.3910438
2837275,13602,20160728,0.3910438
2445595,10418,20160714,0.3700968
5691958,13320,20160728,0.15417947
6232630,8975,20160723,0.5008746
5203510,4277,20160702,0.078785785
5203510,8059,20160705,0.1468857
4181275,10438,20160720,0.04039941
4181275,13602,20160715,0.049351636
4450870,10418,20160718,0.36880997
4979254,13602,20160703,0.39495996
5781046,8912,20160713,0.28066143
2510107,9983,20160726,0.40977564
3691291,8426,20160719,0.38276255
2659099,13602,20160725,0.39745307
2659099,9983,20160721,0.15201513
2815771,9983,20160725,0.087979935
5633590,10418,20160710,0.31901062
5905978,9983,20160713,0.38881308
5905978,13602,20160713,0.38881308
2445085,2978,20160716,0.3366188
2445085,10418,20160707,0.2394797
3495709,13602,20160730,0.10335865
5432890,2002,20160718,0.2907927
3635485,13602,20160724,0.39495996
3113245,9983,20160714,0.3910438
7036474,4649,20160711,0.5913047
2475805,8059,20160715,0.282928
3004189,5471,20160710,0.52652913
3004189,2911,20160727,0.28066143
7067194,2978,20160719,0.51184887
7067194,10418,20160719,0.5370939
2486557,13602,20160712,0.40977564
5767738,11200,20160703,0.38573873
5767738,2002,20160712,0.36988774
5767738,8059,20160717,0.0896215
5254714,12630,20160709,0.57538205
4735546,1699,20160702,0.43799606
6572602,13602,20160723,0.38878998
6578746,8059,20160711,0.36601433
2504989,785,20160731,0.5734416
5540410,1904,20160721,0.18306023
6852154,2978,20160722,0.48791856
3429661,1967,20160707,0.48712826
3563293,13602,20160723,0.17184538
3563293,9983,20160711,0.2143037
4508218,5933,20160729,0.39541003
2127133,13602,20160720,0.16967498
2127133,11986,20160721,0.23452352
2127133,9983,20160724,0.085966654
6879802,12913,20160705,0.091139175
6879802,12913,20160707,0.07585198
6385210,13602,20160715,0.21666074
2936605,10418,20160705,0.5370939
4827706,11576,20160711,0.57698166
4827706,8059,20160702,0.11900381
3987229,13602,20160724,0.39495996
3987229,9983,20160717,0.18722866
6974014,9983,20160711,0.068634875
3625759,13602,20160724,0.39495996
3891487,13602,20160712,0.40977564
4161823,785,20160726,0.72624844
7020094,13602,20160711,0.39745307
7020094,3992,20160731,0.53930223
5453374,13602,20160729,0.383334
3120415,5840,20160729,0.34930784
5195326,10438,20160711,0.10867018
6771262,9983,20160726,0.40977564
4691518,6574,20160719,0.49765593
5484094,8,20160707,0.22456352
3270943,8059,20160710,0.049542896
3536671,10418,20160712,0.31757134
2762527,10438,20160730,0.20308906
2896159,13602,20160725,0.39745307
2896159,9983,20160703,0.2247477
2112799,2978,20160717,0.40745077
3166495,13602,20160728,0.2251549
3166495,9983,20160721,0.08986821
5548606,3429,20160703,0.39495996
5548606,9983,20160712,0.24925789
2648863,1904,20160720,0.28066143
2648863,11894,20160720,0.50669533
2648863,11894,20160725,0.5418329
4513342,9063,20160725,0.49378777
4513342,3777,20160725,0.04461307
4513342,864,20160721,0.5670723
3046687,9983,20160714,0.3910438
2129695,13602,20160711,0.15045032
2138911,8306,20160727,0.5323349
2138911,9983,20160728,0.3910438
2138911,8059,20160728,0.1724074
2138911,13602,20160725,0.15045032
3194143,13602,20160716,0.10650866
3194143,8059,20160712,0.28923213
3194143,9983,20160712,0.063734524
5100094,11799,20160727,0.108224
3341599,13602,20160706,0.20650244
4853314,13602,20160727,0.20650244
4853314,9983,20160711,0.068634875
4853314,8059,20160728,0.10395565
5378626,8224,20160721,0.05829729
2563873,13602,20160706,0.20650244
4142881,9983,20160728,0.097687215
6201922,13602,20160704,0.39745307
3907873,13602,20160704,0.39745307
2597665,9983,20160706,0.38881308
5986882,8499,20160730,0.5053368
2993953,2601,20160720,0.26496705
2993953,13602,20160729,0.383334
7301698,2978,20160722,0.48791856
4429378,4405,20160716,0.2341295
2218273,9983,20160727,0.38881308
2218273,13602,20160724,0.2247477
6272578,9983,20160728,0.2251549
3671329,3429,20160726,0.058582455
3671329,8059,20160712,0.093446076
4463170,13602,20160703,0.39495996
4463170,8012,20160728,0.26173195
2757409,13602,20160723,0.38878998
3818785,11894,20160720,0.42442992
3818785,11894,20160713,0.42442992
3818785,1904,20160713,0.18073107
6330946,3102,20160724,0.21638398
6330946,3102,20160716,0.20308906
2649889,1904,20160704,0.2907927
3178273,2978,20160719,0.1603277
2921761,2601,20160713,0.23483835
6367810,13602,20160710,0.2247477
4272706,2978,20160705,0.33271706
4804162,10438,20160720,0.029652715
3586849,13662,20160711,0.09992265
3720481,2601,20160705,0.07048483
2811169,613,20160720,0.2142705
3602209,3429,20160729,0.16244088
3602209,13602,20160726,0.0664221
3602209,9983,20160727,0.38881308
2821411,13602,20160728,0.3910438
7248454,13602,20160723,0.17184538
6471238,2601,20160728,0.4373016
6744646,13181,20160716,0.55296546
3111715,13602,20160718,0.2143037
6508102,3992,20160726,0.6091263
6787654,13602,20160727,0.0686653
6787654,9983,20160705,0.19549493
6787654,3429,20160705,0.40977564
5755462,8059,20160704,0.078081
7076422,9227,20160731,0.38542122
3804451,2978,20160702,0.4598222
6317638,807,20160723,0.38989463
5012038,10438,20160703,0.12968767
5012038,13602,20160727,0.38881308
2644771,2978,20160706,0.25203872
6600262,11894,20160721,0.56297684
6600262,1904,20160721,0.26173195
5297734,10418,20160724,0.4800072
2783011,8224,20160731,0.47661117
5838406,2096,20160727,0.5323349
5838406,2096,20160717,0.49796057
5841478,13602,20160715,0.383334
2921251,8059,20160701,0.282928
2921251,3429,20160701,0.13237746
2798371,2978,20160714,0.33843347
2798371,13602,20160714,0.05094625
3325219,10438,20160701,0.05931486
3325219,10418,20160702,0.5053368
6391366,8012,20160722,0.07420631
5356102,13602,20160727,0.38881308
2552611,3438,20160723,0.23123895
7210570,11986,20160714,0.52741885
6691402,9983,20160703,0.048276618
2166565,2978,20160713,0.40762207
3479845,10418,20160717,0.05185562
3479845,2978,20160724,0.28836685
5911114,8059,20160717,0.04230695
2449189,2978,20160729,0.48791856
2449189,10438,20160705,0.11128261
2449189,10418,20160702,0.35954267
4378186,12807,20160729,0.48499975
4378186,12807,20160725,0.50389045
4378186,9983,20160724,0.2247477
7262794,2978,20160707,0.33843347
5183050,4811,20160703,0.38542122
5183050,4811,20160704,0.40942156
4925002,13602,20160715,0.07353183
6242890,13602,20160705,0.24925789
2741029,8182,20160706,0.47134003
3005221,1904,20160718,0.2907927
5256778,3780,20160711,0.10867018
5256778,10438,20160730,0.13015085
5256778,2978,20160716,0.4598222
4071205,10418,20160728,0.14164373
4998730,2978,20160724,0.28836685
2109733,1613,20160705,0.19549493
2909989,9983,20160722,0.21666074
3965221,13602,20160723,0.22220206
3707173,9983,20160718,0.087979935
4832842,2978,20160730,0.4598222
3206437,4138,20160728,0.58839476
2967847,5743,20160722,0.57895654
2577703,10438,20160704,0.10867018
3889447,5743,20160703,0.52652913
5458510,13602,20160728,0.3910438
5228110,5235,20160728,0.55136424
6549070,8059,20160703,0.306942
4453966,13602,20160711,0.39745307
4453966,1499,20160711,0.57147396
4453966,1499,20160705,0.5829941
4453966,1499,20160715,0.5373891
3542311,8059,20160705,0.1468857
4994638,2978,20160724,0.40745077
4994638,10418,20160709,0.5053368
4994638,13602,20160724,0.18722866
2771239,8059,20160731,0.049542896
6082126,3095,20160727,0.48961666
6082126,10418,20160704,0.51449376
2261287,8182,20160705,0.45920584
2935591,11799,20160712,0.24913907
4561486,10418,20160711,0.22765066
4561486,2978,20160720,0.13443048
6933070,13602,20160713,0.16967498
2683687,13602,20160724,0.048276618
4904530,9983,20160710,0.033141848
2720041,11894,20160723,0.48821434
2720041,1904,20160723,0.31117207
2855209,10446,20160717,0.2563092
2855209,9983,20160718,0.06714943
3119401,13602,20160703,0.18722866
4947538,13602,20160726,0.40977564
4947538,9983,20160719,0.24925789
2875177,8059,20160729,0.13189436
2101033,13602,20160710,0.39495996
3412777,8596,20160722,0.10827817
3412777,8596,20160722,0.10827817
4213330,9280,20160708,0.22791281
4766290,13602,20160724,0.39495996
4244050,2601,20160718,0.18367052
2385193,10418,20160702,0.13296919
2385193,13602,20160706,0.38881308
4781650,4277,20160723,0.3236998
4781650,8059,20160712,0.28923213
4781650,3429,20160712,0.19549493
3448105,9983,20160701,0.09559627
3057961,9983,20160702,0.10650866
2409769,13602,20160726,0.40977564
2409769,9983,20160705,0.24925789
3601705,8059,20160703,0.306942
3214123,10438,20160726,0.018483093
3214123,13602,20160726,0.40977564
6952534,10418,20160724,0.28911695
6430294,13602,20160727,0.16967498
6430294,9983,20160715,0.383334
3229483,9983,20160716,0.17184538
3760939,8446,20160714,0.58839476
2845483,13602,20160714,0.3910438
4158763,10418,20160711,0.30642968
7272022,10438,20160718,0.027645782
5444182,11799,20160718,0.07484824
4396630,8059,20160726,0.28923213
4396630,13602,20160713,0.20650244
4396630,9983,20160721,0.3910438
4396630,360,20160704,0.5826012
4396630,9288,20160707,0.4701998
3650347,13602,20160724,0.39495996
5468758,13072,20160710,0.2914712
5468758,13072,20160715,0.23449989
5468758,5647,20160708,0.32341573
3654955,13602,20160704,0.39745307
3654955,9983,20160704,0.044032667
6003286,10446,20160708,0.47770157
6528598,13602,20160722,0.383334
3529003,1271,20160706,0.45737955
4713046,1092,20160726,0.49023947
4716118,1904,20160729,0.13991594
2625835,10438,20160703,0.093922086
3946795,2978,20160711,0.46854287
4498006,3095,20160714,0.12104332
2381611,12509,20160721,0.13596264
2381611,13602,20160729,0.21666074
2266411,2978,20160705,0.51184887
3318571,7660,20160709,0.20308906
2807083,13602,20160729,0.21666074
6687322,9983,20160704,0.15045032
2176813,13602,20160714,0.097687215
6450778,10418,20160719,0.5370939
2576173,6017,20160716,0.121849954
2970925,5178,20160726,0.46555457
2970925,5178,20160723,0.50597304
2970925,5178,20160721,0.5887011
2970925,5178,20160727,0.5323349
2970925,5178,20160720,0.5323349
2970925,5178,20160728,0.5887011
2970925,4727,20160702,0.5638039
2970925,5178,20160711,0.57015026
2970925,4727,20160714,0.45143944
2970925,4727,20160729,0.4964698
2970925,5178,20160725,0.57015026
2970925,5178,20160722,0.567798
5452378,13602,20160726,0.40977564
2737453,2601,20160717,0.1379038
2737453,13602,20160728,0.3910438
6005338,13602,20160724,0.39495996
6005338,11799,20160716,0.43799606
3791149,8306,20160717,0.49796057
3791149,8306,20160721,0.5887011
5492314,10418,20160705,0.13097908
2748205,3159,20160723,0.48821434
2748205,3159,20160727,0.50669533
5234266,13602,20160714,0.05094625
5234266,2978,20160711,0.12735024
3666733,10901,20160707,0.43858773
3414829,4903,20160711,0.023703316
6834778,13602,20160706,0.38881308
2631469,10489,20160719,0.54720944
4076845,7557,20160730,0.4598222
4076845,825,20160730,0.4598222
2374957,9983,20160711,0.068634875
6079066,10418,20160706,0.50444204
2391853,10523,20160714,0.43852317
6361690,13602,20160726,0.063734524
4828762,13602,20160703,0.39495996
4828762,6673,20160717,0.12968767
2287405,13602,20160714,0.04824186
2287405,2978,20160729,0.3388698
3336493,13602,20160713,0.38881308
3729709,4893,20160724,0.046034206
2305327,10438,20160710,0.057523426
3484975,13602,20160703,0.18722866
5159518,2978,20160731,0.28836685
4024111,1895,20160708,0.08662764
3643183,9565,20160716,0.5008746
4437598,11239,20160730,0.27507117
2228527,10086,20160707,0.35402888
3016495,1298,20160712,0.10215051
3672367,11799,20160714,0.17274144
7359070,11093,20160725,0.33300433
7359070,11093,20160729,0.42097038
2372911,11541,20160730,0.5008746
2372911,13602,20160728,0.3910438
5270110,13602,20160723,0.38878998
2505007,13865,20160701,0.11482249
4079407,13602,20160705,0.40977564
2901295,13602,20160723,0.38878998
2910511,13602,20160723,0.38878998
3435823,8951,20160715,0.1844706
3309871,8,20160723,0.035583414
6111838,13602,20160714,0.057662603
3454255,10418,20160701,0.4625674
2144047,10418,20160705,0.5370939
2408239,9983,20160722,0.07353183
2408239,13602,20160729,0.21666074
6661726,11799,20160725,0.29646543
6661726,13602,20160728,0.2251549
2959153,13602,20160724,0.39495996
2836273,13602,20160726,0.40977564
5674594,2978,20160728,0.33843347
4158769,13602,20160724,0.2247477
4648546,1442,20160706,0.619653
2330929,9170,20160724,0.4878804
2330929,9170,20160726,0.512506
2330929,9170,20160722,0.5650457
2330929,9170,20160726,0.512506
2330929,9170,20160721,0.55384594
3383089,8375,20160723,0.34151632
2204977,2760,20160714,0.59251976
2204977,13444,20160707,0.59251976
